0EHvm,3r2kb/4Rp1p/p5p1/1pp1n3/5B2/2P2N2/PP3PPP/6K1 w - - 3 25,f4e5 d8d1 f3e1 d1e1,600,69,backRankMate endgame mate mateIn2 short,600
3W3tO,4r2k/p2Q2pp/2q5/8/4R3/8/PPP3PP/4R1K1 b - - 0 28,c6d7 e4e8 d7e8 e1e8,600,69,backRankMate endgame mate mateIn2 queenRookEndgame short,600
50AYk,2r1k3/1R6/8/p3b3/7R/7P/5PP1/6K1 w - - 5 38,h4e4 c8c1 e4e1 c1e1,600,69,endgame mate mateIn2 short,600
6QQiC,1r2r1k1/1p1R1pp1/p1p4p/8/2b5/P7/1b3PPP/R1BB2K1 w - - 0 23,c1b2 e8e1,600,69,backRankMate mate mateIn1 middlegame oneMove,600
7KKLR,4r3/pp4kp/5pp1/3p4/8/1P1B4/P1Q3PP/2R1q2K w - - 2 32,c1e1 e8e1 d3f1 e1f1,600,69,backRankMate endgame mate mateIn2 short,600
7UH1z,6k1/ppq2ppp/4b3/2nQ2N1/8/8/PP3PPP/R3R1K1 b - - 0 19,e6d5 e1e8,600,69,endgame mate mateIn1 oneMove,600
7n0Kq,1r4k1/p4ppp/4p3/1PR1P3/P7/5P2/7P/6K1 b - - 0 26,b8b7 c5c8,600,69,backRankMate endgame mate mateIn1 oneMove rookEndgame,600
8Y6m1,6k1/2r2pp1/7p/p7/3K1PP1/3B3P/PR6/2r5 b - - 1 28,c1h1 b2b8 c7c8 b8c8,600,69,endgame mate mateIn2 short,600
BBDpH,2r3k1/5ppp/p4n2/Qp2p3/4P3/3P1B2/PR4PP/R1r4K w - - 1 20,a1c1 c8c1 f3d1 c1d1 a5e1 d1e1,600,69,backRankMate endgame long mate mateIn3,600
BQ0XM,3R2k1/pr3pp1/1p5p/2p1r1b1/8/5P1P/PPB2P2/3R2K1 b - - 1 25,g5d8 d1d8 e5e8 d8e8,600,69,endgame mate mateIn2 short,600
EPRtw,3r3r/R3R3/1Bp2pkn/2N1p1pp/4P3/1P3N2/1PP2PPP/6K1 w - - 1 21,c5e6 d8d1 f3e1 d1e1,600,69,backRankMate mate mateIn2 middlegame short,600
EkCha,2r3k1/1Q1n1ppp/4p2n/p2pP3/P2P4/5N2/5PPP/1Rq3K1 w - - 1 21,b1c1 c8c1 f3e1 c1e1,600,69,backRankMate endgame mate mateIn2 short,600
G0TJV,2r3k1/1b2nppp/p4n2/1p2p3/1P6/PN2P3/B3NPPP/3R2K1 b - - 0 21,c8c2 d1d8 f6e8 d8e8,600,69,backRankMate mate mateIn2 middlegame short,600
GbixE,3r2k1/5p1p/6p1/RP6/4p3/4P3/3r1PPP/1R4K1 w - - 1 35,b5b6 d2d1 b1d1 d8d1,600,69,backRankMate endgame mate mateIn2 rookEndgame short,600
J0Az2,r5k1/3b1r1p/p5p1/4Q1B1/8/2P5/PP4PP/R4q1K w - - 1 25,a1f1 f7f1,600,69,backRankMate endgame master mate mateIn1 oneMove,600
J6fSP,2r3k1/5ppp/4p3/3n4/3P4/8/1R3PPP/4B1K1 b - - 0 35,c8c1 b2b8 c1c8 b8c8,600,69,backRankMate endgame mate mateIn2 short,600
JuBwc,Q4r2/2p3bk/5qpp/1ppPN3/5pb1/3B3P/PP3P2/1K1RR3 w - - 0 25,e5g4 f6b2,600,69,mate mateIn1 middlegame oneMove queensideAttack,600
KdsaI,4r1k1/1pp2ppp/p7/8/4R3/1P4KP/1PP3P1/3R4 b - - 0 22,e8e4 d1d8 e4e8 d8e8,600,69,backRankMate endgame mate mateIn2 rookEndgame short,600
LoKlM,5k2/5p2/5P2/7R/4K3/7p/8/7r b - - 1 64,h3h2 h5h8,600,69,endgame mate mateIn1 oneMove rookEndgame,600
MKiHn,7k/r5p1/1p3p1p/2pP4/2q1P3/6R1/6PP/2R4K w - - 0 38,c1c4 a7a1 c4c1 a1c1,600,69,backRankMate endgame mate mateIn2 rookEndgame short,600
POFBI,3r2k1/1p3p1p/p1n3p1/5b2/1P6/P1B5/7P/2K1R1R1 b - - 0 29,d8d3 e1e8,600,69,endgame master mate mateIn1 oneMove,600
T9TfC,3r4/ppk3pp/1p3p2/4n3/P2pPQ2/3P1PP1/7P/6K1 w - - 0 31,f4d2 e5f3 g1f2 f3d2,600,69,crushing endgame fork short,600
U0s5B,8/1pb1r2k/6n1/1P4Q1/P7/7P/6P1/5R1K w - - 3 43,f1f6 e7e1 f6f1 e1f1,600,69,endgame mate mateIn2 short,600
UjR1s,4k3/2R1P3/4K2p/1p6/1P3p2/2P1b1p1/5r2/8 b - - 1 43,e3b6 c7c8 b6d8 c8d8,600,69,endgame mate mateIn2 short,600
VadWu,1QR5/8/1p6/1k1r4/7p/6p1/2P3P1/6K1 w - - 5 44,c8e8 d5d1 e8e1 d1e1,600,69,endgame mate mateIn2 queenRookEndgame short,600
W4hhd,6k1/8/p2p2Np/2p1b3/3p4/P4rP1/1P3PKP/2R5 b - - 1 33,f3f5 g6e7 g8f7 e7f5,600,69,crushing endgame fork short,600
WCQmn,8/6pk/p6p/2p1b3/2P5/1P6/r4PPP/4R1K1 w - - 0 27,e1e5 a2a1 e5e1 a1e1,600,69,backRankMate endgame mate mateIn2 rookEndgame short,600
dzh1I,4r2k/p1R3pp/1p2B3/4P3/8/2P3P1/PP4nP/3K4 b - - 0 27,e8e6 c7c8 e6e8 c8e8,600,69,backRankMate endgame mate mateIn2 short,600
f7Ejh,2r3k1/6pp/1p6/4R3/8/1P3pP1/5P1P/6rK w - - 0 36,h1g1 c8c1 e5e1 c1e1,600,69,endgame mate mateIn2 rookEndgame short,600
flGfO,2k1r3/pp6/3p4/PP6/3p1r2/3P2pP/2P3P1/5R1K w - - 0 29,f1f4 e8e1 f4f1 e1f1,600,69,endgame mate mateIn2 rookEndgame short,600
gEdKL,8/2k5/8/r5Rp/5Kp1/6P1/8/8 b - - 3 63,a5g5 f4g5 c7d6 g5h5 d6e7 h5g4,600,69,crushing endgame long,600
jnbs6,2r3k1/5ppp/8/2Rn3b/8/5P2/6PP/R5K1 b - - 0 27,c8c5 a1a8 c5c8 a8c8,600,69,backRankMate endgame mate mateIn2 short,600
nxQeT,4r1k1/pp3p2/6pp/5b2/3q4/1B6/PP3PPP/3R2K1 w - - 0 32,d1d4 e8e1,600,69,backRankMate endgame mate mateIn1 oneMove,600
