5fOBd,r4rk1/p4pb1/1p3q1p/2p3pP/4QpP1/2PB4/PP3P2/2KRR3 b - - 3 22,f8e8 e4e8 a8e8 e1e8,1600,69,crushing kingsideAttack master middlegame short,1600
9Jq7o,r2qkbnr/ppp2pp1/2np3p/4N2b/1PB1P3/2N4P/P1PP1PP1/R1BQK2R b KQkq - 0 7,h5d1 c4f7 e8e7 c3d5,1600,69,attackingF2F7 mate mateIn2 opening short,1600
CEpAV,2kr3r/pp1bBpbp/6pn/1q2p3/2NpB3/8/PPP1Q1PP/R3R1K1 b - - 11 18,d7g4 c4d6 d8d6 e2b5,1600,69,crushing discoveredAttack fork middlegame short,1600
G8s0U,r2qk2r/2p2ppp/p1np2n1/1p6/3PPB1b/1B3R2/PPPQ2P1/RN4K1 b kq - 1 13,h7h6 b3f7 e8f7 f4g5 f7g8 g5d8,1600,69,advantage attackingF2F7 discoveredAttack long middlegame sacrifice,1600
QYY4v,r3k2r/2qbnp1p/3p2p1/8/1n6/1P2Q1P1/PBPP1PBP/2KR2NR w k - 3 18,g2a8 c7c2,1600,69,mate mateIn1 middlegame oneMove queensideAttack,1600
R8qc5,r1b1k2r/ppp2ppp/2n1p3/8/qbB1p3/PP2P2P/2PN1PP1/R1BQK2R b KQkq - 0 10,b4d2 c1d2 a4c4 b3c4,1600,69,crushing opening short trappedPiece,1600
oYItu,2kr4/Bp4p1/3Pp3/4q3/2P2pP1/3n1Q2/P4PK1/7R b - - 0 28,d8d6 h1h8 d6d8 h8d8,1600,69,advantage endgame short,1600
trLoC,r7/1ppk1pq1/pb1p1n2/4pP2/2B4Q/P1PP2PP/1P3P2/R3R1K1 w - - 3 29,d3d4 a8h8 h4h8 g7h8,1600,69,advantage middlegame short trappedPiece,1600
xo6to,3r1rk1/2q3pp/1pp1p3/1b6/3pN3/1Q6/PP3PPP/2R1R1K1 b - - 1 22,d8e8 b3b5 c6b5 c1c7,1600,69,advantage middlegame short,1600
zcx7P,8/2r3bk/6p1/3Q1p1p/1P5P/PK1R4/4q3/3R4 w - - 3 52,d5d8 e2c2,1600,69,endgame mate mateIn1 oneMove,1600
3KDpm,1k1r3r/p1p2p2/1p1pb2p/q5p1/2PPP3/1R2KN2/1Q2B1PP/8 b - - 0 24,h8e8 b3a3 a5a3 b2a3,1601,69,advantage middlegame short trappedPiece,1600
Kr3GY,4rk2/2Q4R/p3q3/2p3p1/4n3/4B1P1/5PK1/1q6 b - - 3 41,e4f6 c7g7,1601,69,mate mateIn1 middlegame oneMove,1600
ShWsc,5k2/pp1nq2R/2p3Q1/3p4/3Pp1P1/2r5/PN1K1r2/7R w - - 0 28,d2c3 e7a3,1601,69,mate mateIn1 middlegame oneMove,1600
SkT8W,5r2/p4qkp/1p2R1p1/3Q4/3P4/3B1N1P/PP3PP1/2r3K1 w - - 3 25,g1h2 f7f4 g2g3 f4f3 e6e7 g7h6 d5f3 f8f3,1601,69,crushing deflection middlegame veryLong,1600
aVIiU,kr5r/3n1q1p/p5p1/p2b4/P3B3/2RQ2P1/5P1P/5RK1 b - - 2 27,d5e4 d3a6,1601,69,mate mateIn1 middlegame oneMove queensideAttack,1600
ae8OX,kr6/1b1RQ2p/pp3p2/8/8/P3P3/1Pq1B1PP/6K1 w - - 0 27,e2a6 c2g2,1601,69,endgame mate mateIn1 oneMove,1600
fviQK,r2k1b2/p3p1p1/2p1P1Qr/2qp3p/8/2P5/P2B3P/R3K1NR w KQ - 1 21,g6f7 h6f6 f7h5 c5f2,1601,69,crushing middlegame short,1600
gzvuu,4br1k/2p3b1/3pBqRp/2pP1P1P/p1P1p3/PrN5/1P1Q4/2K4R b - - 2 28,e8g6 h5g6 f6c3 b2c3,1601,69,advantage middlegame short,1600
