3sgsT,1r3rk1/pp2Rpp1/2p1n1q1/3p4/3P3B/2P3Q1/P4PPP/4R1K1 w - - 9 24,e1e5 g6b1 e5e1 b1e1,1100,69,kingsideAttack mate mateIn2 middlegame short,1100
4dmko,4rrk1/p1p3pp/b4q2/P2p4/1P1Np3/2P1B3/6PP/R2Q2KR w - - 4 19,a1a2 f6f1 d1f1 f8f1,1100,69,kingsideAttack mate mateIn2 middlegame short,1100
DgkLw,5b1r/6k1/p2pQ1p1/1p2n3/8/1N1B4/PPP5/1K6 w - - 2 33,b3d4 h8h1 d3f1 h1f1,1100,69,backRankMate endgame master mate mateIn2 short,1100
GTCkm,2r1r1k1/p4pp1/qp5p/4P3/3RQP2/P5B1/1P4PP/2R4K w - - 1 28,c1c8 a6f1,1100,69,endgame mate mateIn1 oneMove,1100
O4vlZ,1rb3kr/ppN3p1/5nqp/2bN4/4P3/7P/PPP2RP1/R1BQ3K b - - 0 17,c5f2 d5e7 g8f7 e7g6,1100,69,crushing fork opening short,1100
QF1dl,2b2rkR/2q3p1/2p2rB1/p1P5/3pQ3/P4P1P/5KP1/R7 b - - 1 37,g8h8 e4h4 h8g8 h4h7,1100,69,mate mateIn2 middlegame short,1100
QvI8I,rn3rk1/pbpp1ppp/1p2p3/4P3/2PP3q/3B1PN1/PP1Q2PP/R3K2R b KQ - 4 12,h4d4 d3h7 g8h7 d2d4,1100,69,advantage discoveredAttack kingsideAttack middlegame short,1100
RcXEA,8/7K/4p1pP/4Pb2/3k1P2/8/8/8 b - - 0 57,d4e4 h7g7 e4f4 h6h7,1100,69,advancedPawn bishopEndgame crushing endgame short,1100
T2608,r3k2r/pppq1ppp/4p2n/4P3/1Q1P4/B1P2P2/P4P1P/R4RK1 b kq - 0 14,d7d5 b4e7,1100,69,mate mateIn1 middlegame oneMove,1100
TbKMO,6k1/6P1/1p2p1KP/1P6/6P1/8/4p3/8 b - - 0 55,e2e1r h6h7,1100,69,advancedPawn endgame master mate mateIn1 oneMove rookEndgame,1100
UIcK3,3r3k/6pp/pp2R3/n7/2PN4/P2P1KP1/7P/8 b - - 1 32,d8d4 e6e8,1100,69,backRankMate endgame mate mateIn1 oneMove,1100
YBaiz,r2qk3/1b3p2/p3p1p1/1ppp4/3bPP2/1PNP1QN1/1PP3Pr/R4R1K w q - 0 19,h1h2 d8h4,1100,69,master mate mateIn1 middlegame oneMove,1100
Z1kaS,r1b1kb1r/ppqppppp/8/2pN4/2B1P1n1/5n2/PPPP1PPP/R1BQ1RK1 w kq - 0 8,d1f3 c7h2,1100,69,kingsideAttack mate mateIn1 oneMove opening,1100
bBAxs,r4rk1/1p2Q2p/p2p1bp1/2pP4/2P1pPq1/P3P3/1P1B1K1P/1R3R2 w - - 3 23,e7e4 f6h4,1100,69,mate mateIn1 middlegame oneMove,1100
eLZDw,4r1k1/1p6/8/p1P1n3/4p1P1/2P1B3/7P/4R1K1 w - - 1 42,h2h3 e5f3 g1f1 f3e1,1100,69,crushing endgame fork master short,1100
fa85J,rn2kbnr/1Qp1pppp/p3q3/8/8/2N5/P1PPNPPP/2B1KB1R b Kkq - 0 10,e6c6 b7c8,1100,69,mate mateIn1 oneMove opening,1100
ij0MC,3Qq2k/6pp/8/8/8/7P/5PP1/3R2K1 b - - 1 52,e8d8 d1d8,1100,69,backRankMate endgame mate mateIn1 oneMove,1100
jsNo0,rnb3k1/ppq1n1rB/2pb3Q/3p4/3P4/2N1P2P/PPP3P1/R4RK1 b - - 2 18,g7h7 h6f8,1100,69,mate mateIn1 middlegame oneMove,1100
nrYjZ,r1k2br1/pp2p3/2q2n2/6B1/7Q/2P4P/PP3PP1/3RR1K1 w - - 3 22,g5f6 c6g2,1100,69,mate mateIn1 middlegame oneMove,1100
qXxIx,r1bk3r/pp4p1/1qp2R2/6p1/3PP3/1B1Q1n2/PP4P1/RN5K w - - 1 18,f6h6 h8h6,1100,69,hangingPiece mate mateIn1 middlegame oneMove,1100
s7pbp,3r4/p3k1p1/1p2pp2/2p5/2PrR2P/3P2P1/PP4K1/3R4 w - - 4 32,g2f3 d4d3 d1d3 d8d3,1100,69,crushing endgame rookEndgame short,1100
sFczt,r3r1k1/2p4p/p1n3p1/1pNb4/3P2Q1/2P3R1/PPBq2PP/R5K1 w - - 2 25,c2g6 e8e1 a1e1 d2e1,1100,69,kingsideAttack mate mateIn2 middlegame short,1100
t4ORh,8/pp4p1/2p3k1/3p4/2q3p1/2P2pN1/5P2/4Q1K1 b - - 5 43,g6g5 e1e5 g5g6 e5f5 g6h6 f5h5,1100,69,endgame long mate mateIn3,1100
xhHgo,2qrr1k1/6p1/2p2p1p/2b2b2/1PP5/3p1BBP/1Q3PP1/3RR1K1 b - - 0 31,c5d4 e1e8 d8e8 b2d4,1100,69,advantage kingsideAttack master middlegame short,1100
5QUBr,r2qkbnr/pp1nppp1/2p1P2p/3p3P/3P2P1/3Q1P2/PPP5/RNB1K1NR b KQkq - 0 10,f7e6 d3g6,1101,69,mate mateIn1 oneMove opening,1100
6ksJe,3r4/2p5/p1k5/2pN3P/2Pb1N2/1R3P2/r7/3K4 b - - 1 39,d8g8 d5e7 c6d6 e7g8,1101,69,advantage endgame fork short,1100
7TVS1,r4rk1/1p3p1p/p3p1p1/4P3/3pNP2/P2P2KQ/1q5P/R7 b - - 2 28,b2a1 e4f6 g8g7 h3h7,1101,69,endgame mate mateIn2 short,1100
A744i,7k/6pp/Q4p2/1p6/5P2/8/PRq3PP/K3r3 w - - 1 30,b2b1 e1b1,1101,69,endgame mate mateIn1 oneMove,1100
CAqa1,8/p2Qb1kp/6p1/8/8/2P5/PP2q1PP/3R1r1K w - - 6 28,d1f1 e2f1,1101,69,endgame master mate mateIn1 oneMove,1100
DdEPo,3q1rk1/R1Nbppbp/5np1/4B3/1r6/3Q1N1P/1P3PP1/3R2K1 b - - 0 23,d7f5 d3d8 f8d8 d1d8,1101,69,crushing master middlegame short,1100
O33SO,2r3k1/1p4Pb/4pB2/p2pP3/6P1/Pn6/KP3r2/4R2R b - - 4 36,b3c1 e1c1 c8c1 h1c1,1101,69,advantage master middlegame short,1100
QJdNP,r3qrk1/pp4pp/n1p5/3p2N1/3P1P2/3Qn1P1/PP2N2P/R4RK1 b - - 5 17,e3f1 d3h7,1101,69,kingsideAttack mate mateIn1 middlegame oneMove,1100
V8Ms9,r3k1r1/pp2bp2/2q2n2/2p1pP1p/5p2/5N2/PPB2PPP/2RQ1RK1 w q - 0 19,f3e5 c6g2,1101,69,kingsideAttack mate mateIn1 middlegame oneMove,1100
gwGBG,8/p3k3/1p1n4/r2P3B/4p3/3PK1Pp/PR5P/8 w - - 0 30,d3e4 d6c4 e3d4 c4b2,1101,69,crushing endgame fork short,1100
iz6mt,r2qk2r/p1p3bp/5pp1/3np3/1p2P3/1P1b1QP1/P2P1PBP/R1B1K2R w KQkq - 0 18,e4d5 e5e4 f3d3 e4d3,1101,69,crushing middlegame short,1100
oFvy2,r1b3nr/3k4/p2P4/2p1p3/1P6/P4R2/1BK3P1/3R4 b - - 0 31,c8b7 f3f7 d7e6 f7b7,1101,69,advantage middlegame short skewer,1100
vElUk,r1bR1bk1/5ppp/8/1pN1N3/p7/2p4P/P1P3P1/7K b - - 1 27,c8b7 c5b7 a8d8 b7d8,1101,69,advantage endgame hangingPiece master short,1100
vy4WF,3r2k1/1p3p1p/p1b1p1p1/4Q3/P1B2PPq/8/1PP1N3/4K1R1 w - - 4 24,e1f1 d8d1,1101,69,mate mateIn1 middlegame oneMove,1100
yJx1U,8/r7/P2k4/7R/5p2/4p3/4K3/8 b - - 2 55,a7a6 h5h6 d6d5 h6a6,1101,69,crushing endgame master rookEndgame short skewer,1100
0IN2x,r3k1nr/ppp2ppp/2p5/2b1p3/2P4q/3P1P1b/PP2P2P/RNB1QKNR w kq - 5 9,g1h3 h4h3,1102,69,mate mateIn1 oneMove opening,1100
1CUTN,5k2/4p2p/6p1/2p5/4bQn1/1pP3PP/4q3/rN1R2K1 b - - 1 31,f8g8 d1d8 g8g7 f4f8,1102,69,dovetailMate mate mateIn2 middlegame short,1100
1xfJN,8/R7/2p5/2k4r/2p2P2/6K1/8/8 b - - 3 54,c4c3 a7a5 c5d4 a5h5,1102,69,crushing endgame rookEndgame short skewer,1100
3BukH,4k1r1/R4P2/3K4/2p5/p7/1b5p/8/8 b - - 0 58,b3f7 a7a8,1102,69,endgame master masterVsMaster mate mateIn1 oneMove,1100
3J9Iv,8/p1R2kpp/1p6/8/3n1P2/2P3P1/P3r2P/6K1 b - - 0 31,e2e7 c7e7 f7e7 c3d4,1102,69,crushing endgame master short,1100
3Z9Hv,5rk1/p4pb1/3p4/2pB1Q1p/P5p1/2P4P/1P3PPq/R4K2 w - - 4 28,f5h5 h2h1 f1e2 h1a1,1102,69,crushing endgame master short skewer,1100
8HK0a,rn1qk2r/pp2bppp/2p1pn2/6B1/3PN3/5B2/PPP2PPP/R2QK2R w KQkq - 3 10,d1d2 f6e4 f3e4 e7g5,1102,69,advantage discoveredAttack middlegame short,1100
BSST3,r2k2nr/pp3bb1/3pq3/1N3p1p/3B1P1P/8/PPPQB1P1/1K1R3R w - - 4 22,d4g7 e6a2 b1c1 a2a1,1102,69,mate mateIn2 middlegame queensideAttack short,1100
EcIXg,2b3k1/5ppp/1p3n2/3P4/1qPQ4/5B2/6PP/R5K1 w - - 0 22,a1a8 b4e1,1102,69,endgame master mate mateIn1 oneMove,1100
Elk26,6k1/5pp1/b1p1p2p/1nP5/2BP4/p5PP/5P2/2B3K1 b - - 7 39,b5c3 c4a6 a3a2 c1b2,1102,69,advantage endgame hangingPiece short,1100
RsK6k,4r1k1/5pp1/6q1/1p1r4/p3pB2/P2bQ2P/1P1R2PK/3R4 b - - 5 38,g6f5 d2d3 f5f4 e3f4,1102,69,advantage middlegame short,1100
UDZ8h,8/p1p5/2p5/8/1P1P2K1/2Pk4/P7/8 w - - 4 38,g4f4 d3c3 f4e5 c3b4,1102,69,crushing endgame pawnEndgame short,1100
VJX6q,8/5k2/1p1p4/p1p2P1p/P1Pp3P/1P1P2K1/8/8 b - - 2 48,f7f6 g3f4 f6e7 f4g5,1102,69,crushing endgame pawnEndgame short zugzwang,1100
a3zXq,3r3k/2q4p/4pNpQ/pPPr1p2/3P1P2/8/6PP/3R2K1 b - - 3 31,c7g7 h6g7 h8g7 f6d5,1102,69,crushing endgame short,1100
jrWh5,1k1r4/1p2q3/p4p1p/3rp1p1/P1QPR3/1P4PP/5P2/4R1K1 b - - 0 35,d5d4 e4d4 d8d4 c4d4 e5d4 e1e7,1102,69,crushing endgame long,1100
lQWGB,1k6/ppp2pb1/3P3q/Q1P4b/3n4/3P1pP1/PP6/1K4NB b - - 1 24,h6e3 a5c7 b8a8 c7c8,1102,69,mate mateIn2 middlegame queensideAttack short,1100
mFlCu,6k1/p5pp/4r3/4q1b1/3pN1b1/P2P1p2/1PPQ1P1P/4RBK1 w - - 4 28,d2g5 e5g5 e4g5 e6e1,1102,69,crushing discoveredAttack middlegame short,1100
qyVmB,rn3r1k/p5pR/1p2Q3/3p1p2/3P4/2N2P2/PP3qP1/1K1R4 b - - 0 22,h8h7 d1h1 f2h4 h1h4,1102,69,mate mateIn2 middlegame short,1100
sU7yH,6k1/pp5q/3pN3/3P1r1p/2P2pp1/3Q2bP/PP4P1/5R1K w - - 0 37,e6f4 f5f4 d3h7 g8h7 f1f4 g3f4,1102,69,advantage endgame long,1100
x9HqX,6k1/p3pr1p/2ppb1p1/5PQ1/4P3/8/P1PK1nP1/1r3B1R w - - 1 25,f5e6 f2e4 d2e3 e4g5,1102,69,crushing endgame fork master short,1100
zHk8S,5rk1/5ppp/2p4n/pp2P3/3qN3/P2B1PQ1/1PP2P1P/2K5 b - - 1 21,d4d5 e4f6 g8h8 f6d5,1102,69,crushing endgame pin short,1100
63ySY,8/8/1p5R/rk4K1/5N1P/4n1P1/8/8 w - - 1 49,g5f6 e3g4 f6g6 g4h6,1103,69,crushing endgame fork short,1100
6NQUh,rn3rk1/pppn1ppp/3Pp1q1/8/2BP4/1QN2b1P/PP3PP1/R1B2RK1 w - - 0 13,c3b5 g6g2,1103,69,kingsideAttack mate mateIn1 oneMove opening,1100
9JOkK,8/8/1k6/2p1p2p/2K1P3/8/7p/7N w - - 4 44,c4d5 b6b5 d5e5 c5c4,1103,69,crushing defensiveMove endgame knightEndgame master short,1100
B6k9o,r4r1k/ppp1Nppp/4pn2/1B6/Q1NP4/3bP3/PP1B1PqP/R3KR2 w Q - 3 14,c4e5 g2f1,1103,69,mate mateIn1 middlegame oneMove,1100
CQxYG,2k3r1/ppqn4/2p2p2/2Np1Q1p/3P3P/5Nr1/PP3P2/R4RK1 w - - 0 21,f2g3 c7g3 g1h1 g3g2,1103,69,kingsideAttack mate mateIn2 middlegame short,1100
IY4rB,8/3B4/8/7p/P1pNP3/5p2/2r4k/5K2 b - - 1 65,c2d2 d4f3 h2g3 f3d2,1103,69,crushing endgame fork short,1100
JZDdF,5r1k/pb2b3/1p1PB2p/2p5/8/6Q1/P1q3PP/1R4K1 w - - 2 28,d6e7 c2b1 g3e1 b1e1,1103,69,endgame hangingPiece mate mateIn2 short,1100
Lt4GJ,2br1r1k/7p/p1q2p1Q/4p1p1/2P5/PBP2P1P/1B3bP1/R6K b - - 0 28,d8d2 h6f8,1103,69,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,1100
QNAvl,1r6/4q1k1/1p1pB1Qp/2pP2pP/2P5/5P2/6K1/8 b - - 7 46,g7f8 g6g8,1103,69,endgame mate mateIn1 oneMove,1100
WeOuc,rn1qkbnr/p1p1p2p/1p1pPpQ1/8/3P4/2NB4/PPP2PbP/R1B1K1NR b KQkq - 0 9,h7g6 d3g6,1103,69,master mate mateIn1 oneMove opening,1100
