4RDAR,r5k1/pp5p/1q2p1p1/1b2b1N1/2pP4/2Q4P/PP1N2P1/5R1K b - - 1 25,e5d4 c3f3 b6c7 g5e6 c7e7 e6d4,1800,69,crushing fork long middlegame,1800
9mqfV,r6k/ppq3pp/3B4/3R1b2/8/1BP2P2/P4P1P/5RK1 b - - 0 20,c7c3 d5f5 c3d3 f5d5,1800,69,crushing hangingPiece middlegame short,1800
9rOs3,r1b1k2r/ppp2pQ1/4p3/2b1n3/2B4q/P1NPB3/1PP2PPN/R4RK1 w kq - 1 15,g7g3 h4g3 f2g3 c5e3,1800,69,capturingDefender crushing kingsideAttack middlegame short,1800
EETGd,r1q1r1k1/p3b2b/2P4p/1p3p2/3B3p/2P2Q2/PP4PP/R4RK1 b - - 1 24,h7g6 f3d5 g8h7 d5e5 e7f6 e5f6,1800,69,crushing kingsideAttack long middlegame,1800
HWfLM,5k2/1pp2bp1/1b3r1p/1P3Nq1/2P1Q1P1/7P/5P1K/1B3R2 w - - 1 35,f1e1 f6e6 e4f3 e6e1,1800,69,crushing middlegame short skewer,1800
HwGnj,4r3/pp1r2pk/4b2p/4R3/P2p4/B3R2P/5PP1/6K1 w - - 0 30,e5e6 d4e3 e6e8 d7d1 g1h2 e3f2,1800,69,advancedPawn crushing deflection endgame long,1800
U0MYn,2k4r/pppq4/2n2rpn/2P1p3/1PQpP1Pp/3P1N1P/P4PK1/R1B2R2 w - - 1 24,g4g5 f6f3 g2f3 d7h3 f3e2 h6g4,1800,69,advantage attraction deflection fork long middlegame,1800
rM2K4,7k/pp3Q1p/5Kp1/4N3/5P2/7P/P3q1P1/3r4 b - - 1 33,d1d6 f6e7 d6d7 e7d7,1800,69,crushing defensiveMove endgame short,1800
tNc6a,8/1p5p/2pPk1p1/2Pp4/3P1K2/5P1P/8/8 b - - 2 44,h7h6 h3h4 b7b6 c5b6,1800,69,advantage endgame pawnEndgame quietMove short,1800
tUjEf,3r2rk/p1Rb2q1/8/1p1Q1p2/1P5P/P7/5PP1/4R1K1 b - - 0 31,d7e8 c7g7 d8d5 g7g8 h8g8 e1e8,1800,69,attraction crushing exposedKing long middlegame,1800
AbWM2,1r5k/6p1/2b2q1p/8/p4r2/P2R1NQP/1P3PP1/5RK1 b - - 2 30,c6f3 d3f3 f4f3 g3b8,1801,69,advantage middlegame short,1800
E43ti,5rk1/pb3rp1/1p5p/3pB1q1/3P2P1/3Q1PR1/P4K1P/7R b - - 5 37,b7a6 d3a6 g5d2 a6e2,1801,69,crushing hangingPiece middlegame short,1800
Ivgpw,8/8/R7/2p1k3/1p2Pp2/3P2p1/1P2n1K1/8 w - - 2 43,a6c6 f4f3 g2f3 e2d4 f3g3 d4c6,1801,69,endgame,1800
gZt7r,r3k2r/ppq2pQp/2nb1n2/1Bp1N3/3P4/4P3/PP4pP/R1B1K2R w KQkq - 0 14,g7h8 e8e7 h8f6 e7f6,1801,69,crushing defensiveMove middlegame short,1800
gw1bH,r4rk1/1p5p/p4pp1/8/4n1NQ/1q5P/6P1/4RR1K b - - 1 35,g6g5 g4h6 g8g7 h6f5,1801,69,advantage middlegame short,1800
iIlvX,6k1/1p3pp1/pb1p3p/3P4/1P1p4/P1rn1Q1P/2PB2PK/4r3 w - - 0 26,d2c3 d4c3 f3d3 b6g1 h2g3 e1e3 d3e3 g1e3,1801,69,crushing endgame fork veryLong,1800
lO2LK,r1bq1rk1/1p2b2p/2p1pBB1/p6Q/P2P4/1Pn5/2P2PPP/R4RK1 b - - 0 16,h7g6 h5g6,1801,69,kingsideAttack mate mateIn1 middlegame oneMove,1800
lpoyw,8/pp2nB1k/2b1P2p/6p1/8/6Q1/3rq1PP/2R2R1K w - - 4 25,f1g1 e7f5 c1c6 f5g3,1801,69,crushing middlegame short,1800
n79AE,4r3/p4rk1/6p1/3Q3p/4N3/5q1N/Pb3P2/R5KR w - - 0 41,a1b1 e8e4 d5e4 f3e4,1801,69,crushing middlegame short,1800
o5f50,2r3k1/1r4p1/3P1p1p/p1K1n3/B3P3/1pR4P/1P4P1/3R4 w - - 2 39,c5d4 b7b4 d4d5 c8c3 b2c3 b4a4,1801,69,advantage deflection endgame fork long,1800
px3cT,2k5/Q1p3pp/1p2r1r1/3q4/4p3/P6P/2P2PP1/1R1R2K1 b - - 1 23,d5c6 a7a6 c6b7 d1d8 c8d8 a6b7,1801,69,crushing deflection endgame long queensideAttack,1800
0yJjo,8/1KP5/7r/8/1P2k3/8/8/8 b - - 6 69,h6h7 b4b5 e4d5 b5b6,1802,69,crushing endgame master quietMove rookEndgame short,1800
4Ccqf,4b1k1/3r4/3R2pP/pp3rP1/2p1pP2/2P1P1K1/P7/3R4 b - - 5 32,b5b4 d6d7 e8d7 d1d7,1802,69,advantage endgame short,1800
74aQS,r1bqrN2/pp3Qpk/1np4n/3p1P2/3P4/2N1P2R/PP1B2PP/2R3K1 b - - 0 20,e8f8 h3h6 h7h6 f7g6,1802,69,attraction mate mateIn2 middlegame pin sacrifice short,1800
8B8Gp,5rk1/3Q1pp1/5q2/2pB4/P1PbR2p/8/1r3PPP/5RK1 w - - 1 32,e4e8 f6f2 f1f2 b2b1 e8e1 b1e1,1802,69,long mate mateIn3 middlegame pin sacrifice,1800
9aWND,2Q1N2r/1p3pk1/7q/p1pPp3/2P1n3/4b1P1/PP5N/5R1K b - - 5 32,g7g6 c8f5,1802,69,mate mateIn1 middlegame oneMove,1800
MG9qz,6r1/1pp5/p3nk2/3p4/5P1K/2PB1b2/P1PB3P/4R3 w - - 10 30,f4f5 g8g4 h4h3 e6g5 d2g5 f6g5,1802,69,endgame,1800
MqVdP,2R5/2P2k2/1R4pp/5K2/6P1/2r1r3/7P/8 w - - 0 60,f5f4 g6g5 f4f5 c3c5,1802,69,endgame mate mateIn2 rookEndgame short,1800
VAC9A,2q1r2k/p6p/1pr2n1p/3p1P2/3P4/P2P2Q1/4N2P/2R1R1K1 w - - 1 28,g1h1 e8e2 c1c6 e2e1 g3e1 c8c6,1802,69,crushing intermezzo kingsideAttack long master middlegame,1800
X6zVA,2R3R1/1p3r1p/pB4pk/4b1q1/4p3/1Q5P/PP3Pp1/6K1 w - - 5 31,b6e3 e5h2 g1h2 g2g1q,1802,69,advancedPawn attraction mate mateIn2 middlegame promotion short,1800
Z6SpK,R4nk1/4b1pp/3pp3/4p2q/1P1pP3/3P1PR1/3r1P1P/Q6K b - - 5 26,d2f2 a1g1 h5f7 g1f2,1802,69,crushing middlegame short,1800
cAhaL,2r3k1/Q4p1p/6p1/2B1r3/8/2P2pPq/PP3P1P/R5RK w - - 1 25,c5d6 h3h2 h1h2 e5h5,1802,69,attraction mate mateIn2 middlegame sacrifice short,1800
lXzpD,rrk5/p4ppb/4pq1p/2Qp3P/B2n2P1/3PbP2/PPP5/1K1R2NR b - - 17 26,c8d8 c5d6 d8c8 d6d7,1802,69,mate mateIn2 middlegame short,1800
r4ABD,rn1kR2r/pp3Qpp/8/3N4/8/8/PPqp2PP/4R2K b - - 1 25,h8e8 e1e8,1802,69,master mate mateIn1 middlegame oneMove,1800
x4wYj,8/5pp1/Pk1R4/6K1/5P2/2N2b2/6pr/8 b - - 1 43,b6a7 c3b5 a7b8 d6d8,1802,69,endgame mate mateIn2 short,1800
zBqMD,8/8/p7/5p2/4k3/5p1p/3B1K1P/8 w - - 4 45,f2g3 e4d3 d2f4 d3e2,1802,69,bishopEndgame crushing defensiveMove endgame short,1800
zVKmW,8/8/p7/2Pk4/1p1p4/1Pr5/PKR4P/8 w - - 4 53,c2c3 d4c3 b2c2 d5c5 a2a3 a6a5,1802,69,crushing defensiveMove endgame long master,1800
2IGZ5,2kr3r/ppp2p2/2nb1n1p/P2pN1p1/3P4/1P1B3q/1B1N1P2/R3QRK1 b - - 1 16,f6g4 d3f5 c8b8 f5g4,1803,69,crushing middlegame short,1800
6Ui0g,8/1k5p/4p3/p3B3/br1P4/1p6/1Rr2PPP/R2K4 w - - 6 37,a1a4 c2b2 a4b4 a5b4,1803,69,crushing endgame hangingPiece short,1800
IzRP4,5rk1/8/p6p/1p1bRr1q/2pP2p1/2P1Q1B1/P1P3PP/4R1K1 b - - 7 28,d5g2 e5f5 h5f5 g1g2,1803,69,crushing intermezzo middlegame short,1800
NPdRR,r3k2r/pnp1bppp/1pq2n2/4p1N1/4N3/3P1Q2/PPPB1PPP/R4RK1 b kq - 3 13,e8g8 e4f6 c6f6 f3b7,1803,69,advantage discoveredAttack middlegame short skewer,1800
OmrZ9,1r3rk1/pbq3pp/3N4/2p2p2/2Np4/6Q1/PP3PnP/R3R1K1 w - - 0 22,d6b7 c7g3 f2g3 g2e1,1803,69,advantage middlegame short,1800
RNnpw,3r1r1k/pp4pp/3q1p2/3p4/3P1R2/2P4Q/1P4PP/5RK1 b - - 4 24,d8e8 f4h4 h7h6 h4h6 g7h6 h3h6 h8g8 h6g6,1803,69,crushing endgame sacrifice veryLong,1800
T2Sy8,5k2/p1R2p1R/1n3Np1/r6p/7P/6P1/r4PK1/8 b - - 9 43,a5f5 c7f7,1803,69,endgame master mate mateIn1 oneMove,1800
X0YlA,8/pp6/8/4bpk1/4p1pp/PP4N1/2P2P2/3R3K w - - 0 34,d1d5 h4g3 f2g3 e5g3,1803,69,crushing endgame short,1800
YuJSL,5r1k/p5p1/4Q2p/1PP1N1q1/3ppr2/7P/6P1/4R1K1 b - - 5 40,f4f2 e5g6 h8h7 g6f8 f2f8 e6e4 g5f5 e4d4,1803,69,crushing endgame fork veryLong,1800
e7oww,6k1/pQp3pp/5p2/8/P1q2N2/2r4P/5PP1/1R4K1 b - - 0 30,c4f4 b7d5 g8f8 b1b8 f8e7 d5d8,1803,69,crushing endgame long,1800
k0jGF,3b4/1p2qpQ1/pkp1p3/3pP3/P7/1PK2N2/2P5/8 b - - 11 36,b6c5 g7g1 d5d4 g1d4,1803,69,endgame mate mateIn2 short,1800
2hMu6,7r/R7/4pk2/1p1p1p2/3P3r/2q1P1QP/6K1/7R b - - 1 38,c3d2 g2f3 d2e3 f3e3 f5f4 g3f4 h4f4 e3f4,1804,69,crushing defensiveMove endgame veryLong,1800
87pg6,r7/6bk/1p1pB1p1/1PqPp2p/8/P2Q2P1/R4PK1/8 b - - 0 34,a8a5 e6f7 e5e4 d3e4,1804,69,crushing endgame short,1800
LtGpK,r7/1P5p/2kN1p2/2P1pP2/2K5/8/7P/8 b - - 0 42,a8a4 c4b3 a4a1 b3b2 a1f1 b7b8q,1804,69,advancedPawn crushing defensiveMove endgame long promotion,1800
gYxEI,r4rk1/p1p2ppp/2pq2b1/2b1N3/6P1/2P4P/PP1P1P2/R1BQ1RK1 w - - 1 14,e5g6 d6g3 g1h1 g3h3,1804,69,crushing kingsideAttack middlegame pin short,1800
pW58K,1k5r/1pp1pR2/p3P3/3P3q/2P5/1P2Q1P1/P5K1/8 w - - 3 32,f7e7 h5h1 g2f2 h8h2,1804,69,endgame mate mateIn2 short,1800
u2paq,3r3k/5ppp/8/1Q6/1p6/pqBn1P2/3P2PP/R5K1 b - - 3 30,h7h6 b5b6 h8h7 b6d8,1804,69,advantage endgame short,1800
xpbqU,2kr3r/p4pp1/2b4p/2ppNP2/1p6/1P1P3P/P1qB2Q1/5RK1 b - - 1 28,c6e8 f1c1 c2c1 d2c1,1804,69,crushing middlegame short,1800
2bG6K,8/8/4K3/6kP/ppp3P1/8/PPP5/8 w - - 0 38,e6d5 b4b3 c2b3 a4a3 b2a3 c4c3,1805,69,crushing endgame long pawnEndgame sacrifice,1800
5SttX,5rk1/1p3pp1/2p1p2p/R7/Pq1P4/4PQ1P/5PPK/8 w - - 1 40,a5a7 b4b6 a7b7 b6b7,1805,69,crushing endgame short trappedPiece,1800
PMpoE,2r3k1/3q3p/3pN1p1/3P1n2/2p5/2Q2B2/P4PPP/6K1 b - - 4 32,d7b5 g2g4 b5b1 g1g2,1805,69,advantage defensiveMove endgame short,1800
VZ7Xl,Q7/1Q3ppk/3b3p/3p4/3P4/5P2/4K1q1/1R6 w - - 4 30,e2e3 d6f4 e3f4 g2g5,1805,69,attraction endgame mate mateIn2 sacrifice short,1800
ang6G,2r3k1/5p2/p5pp/2rp4/P2P4/5P1P/6P1/2R3K1 w - - 0 36,c1c5 c8c5 d4c5 g8f8,1805,69,advantage defensiveMove endgame rookEndgame short,1800
eKUxY,4nr1k/3n2Np/pp1p4/2r5/2P1p3/1P2P3/PB5P/R4R1K b - - 0 28,f8f1 a1f1 e8g7 f1f7,1805,69,crushing master masterVsMaster middlegame short,1800
g1vMj,5r2/P2b4/1kp3p1/2Rp1pPp/B2PpK1P/4P3/8/8 b - - 0 57,b6a7 a4c6 d7c6 c5c6,1805,69,crushing endgame short,1800
i7LfG,2b2k2/6p1/5P2/7p/3q4/2p1p2P/5QP1/5RK1 w - - 0 48,f2e2 c8a6 e2a6 e3e2,1805,69,advancedPawn advantage discoveredAttack endgame sacrifice short,1800
iz9e9,8/1R6/6pk/p4p1p/5P1P/5P2/5Q1K/q5r1 b - - 2 48,g1f1 f2g2 f1h1 g2h1 a1h1 h2h1,1805,69,crushing endgame long,1800
pUarH,8/1r4p1/5p2/3k4/3P4/2K2P2/1p3P1P/1R6 w - - 0 41,b1b2 b7b2 c3b2 d5d4 b2c2 d4e5,1805,69,crushing defensiveMove endgame long rookEndgame,1800
tV8ri,8/8/5p2/3k4/PP4p1/2K5/8/8 w - - 1 53,a4a5 g4g3 a5a6 d5c6,1805,69,crushing defensiveMove endgame pawnEndgame short,1800
tqIik,4r1k1/p4pp1/3p1q1p/2b5/2Pp4/Prn3PP/2QB1PB1/R4RK1 b - - 1 23,b3a3 a1a3 c5a3 d2c3 d4c3 c2a4,1805,69,advantage long middlegame,1800
6cV0K,8/6kp/3p2p1/2rPnp2/1pBK4/1P6/P3R1PP/8 b - - 1 36,g7f6 e2e5 c5c4 b3c4,1806,69,crushing endgame short,1800
9szVL,4nrk1/1p3ppr/7q/p1pNP1R1/2Pp4/PP3PR1/3Q3P/4K3 w - - 1 27,g5g7 e8g7 d5f6 g8h8,1806,69,advantage master middlegame short,1800
HZCJk,4q2r/1r6/3p1pk1/2pPp1p1/P1B1PbP1/1PQ2P2/6K1/3R3R w - - 3 37,c3a5 b7h7 h1h5 h7h5 g4h5 h8h5,1806,69,crushing long middlegame,1800
LFBVd,8/1p6/1Pp2p2/1bPp1k1p/3P3P/1N2KP2/8/8 w - - 1 42,b3c1 b5c4 e3f2 f5f4 c1e2 c4e2 f2e2 f4g3,1806,69,crushing endgame quietMove veryLong zugzwang,1800
ZQ9p8,6k1/3q1ppp/b1p1pn2/p2pQ3/P2P4/5NPP/1r2PPB1/R5K1 b - - 1 22,b2e2 e5b8 d7c8 a1b1,1806,69,advantage defensiveMove middlegame short,1800
h78Qb,3q1rk1/6p1/7p/pRp5/P1PpQ3/8/5PPP/6K1 w - - 0 30,b5c5 f8e8 c5e5 e8e5 e4e5 d4d3,1806,69,crushing endgame long,1800
ll4Lw,5Nk1/1pp2ppp/1b1p1P2/8/r7/3Q3P/1qp3P1/5R1K b - - 0 24,c2c1q d3h7 g8f8 h7h8,1806,69,mate mateIn2 middlegame sacrifice short,1800
tBPPR,r4r1k/1pq2ppB/p2p3p/2pn2b1/P5RP/1P3P2/1BQ2P2/R5K1 b - - 0 22,d5f6 h4g5 f6g4 f3g4,1806,69,advantage middlegame short,1800
uYVrn,8/6k1/5pp1/1p3n1p/3pq3/1P3RPP/5PK1/3Q4 w - - 0 37,d1d3 f5e3 f2e3 e4d3,1806,69,crushing endgame interference short,1800
zVDBH,r3q2k/2p3pp/p4B2/5N2/2Q1rn2/1P1p3P/P1PP1P2/R4KR1 b - - 0 24,e4c4 f6g7 h8g8 f5h6,1806,69,kingsideAttack mate mateIn2 middlegame short,1800
0Jt4C,r1b1Q3/ppp2n2/6k1/2p1n1Np/8/8/PPP2PpP/R5K1 w - - 3 22,g5f7 e5f3 g1g2 c8h3 g2h3 a8e8,1807,69,advantage discoveredAttack endgame long,1800
DvxNE,1r1r4/3kp3/p5p1/8/1p1Q4/qP6/P1P3P1/1K1R4 b - - 0 32,d7c7 d4c5 c7b7 c5e7,1807,69,crushing endgame short,1800
IxqvV,r3k2r/1p2bpp1/pq2pn2/3pN1p1/R2P4/1PN2Q2/2P2PPP/4R1K1 b kq - 0 15,e7b4 c3d5 e6d5 e5c4 b4e1 c4b6,1807,69,advantage discoveredAttack long middlegame sacrifice,1800
vB4oM,2r1r1k1/1b1q1ppp/pp3n2/8/4P3/P2B1PB1/4Q1PP/R1R3K1 w - - 3 23,c1c8 d7d4 g3f2 d4a1 e2f1 a1f1,1807,69,crushing fork long master middlegame,1800
0Ankb,7r/6p1/3p1k1p/3Qr3/4n3/2P1B2P/PP3PPq/R3RK2 w - - 1 27,e3d4 e4d2,1808,69,mate mateIn1 middlegame oneMove,1800
4s6cV,r1b2rk1/pp1pnppp/2p2q2/2b1n3/3NP3/1BP1B3/PP3PPP/RN1Q1RK1 w - - 0 10,d4c6 f6c6 e3c5 c6c5,1808,69,advantage hangingPiece opening short,1800
6nPbJ,8/4k3/8/5K1p/8/6P1/8/8 b - - 0 54,e7f7 f5g5 h5h4 g5h4 f7g6 h4g4,1808,69,crushing defensiveMove endgame long pawnEndgame zugzwang,1800
CKy9N,4r1k1/ppp4p/3p2qp/3P4/2PQ2b1/2P1BN2/P3KP2/R7 w - - 4 29,a1g1 g4f3 e2f1 f3e2 f1e2 g6g1,1808,69,advantage deflection long middlegame pin,1800
IdzNg,2rr2k1/q6B/4pn1B/3pn3/5K2/2P2P2/4NP2/6RR b - - 0 35,g8h7 h6f8 f6h5 h1h5,1808,69,discoveredAttack mate mateIn2 middlegame short,1800
LhuJm,6k1/R4R2/4p2p/3pP1P1/3p2P1/5PK1/8/6q1 w - - 1 38,g3f4 g1h2,1808,69,endgame master masterVsMaster mate mateIn1 oneMove queenRookEndgame,1800
T3VJz,2Q1Rbk1/r4q1p/pp3n2/2pn4/P4P2/1P6/1B4PP/5RK1 w - - 4 31,f1f3 f7e8 c8e8 f6e8,1808,69,crushing middlegame short,1800
XcClJ,4r3/ppk2pp1/3b1n1p/3P4/8/1P1QBBPb/q4P1P/3R2K1 b - - 6 22,g7g5 d3c3 c7b8 c3f6,1808,69,advantage fork middlegame short,1800
bqOeD,8/8/2p1pk2/1bP5/pK3Pp1/2N5/5P2/8 b - - 2 44,f6f5 c3b5 f5f4 b5d4 f4e4 d4c6,1808,69,crushing endgame long,1800
5YIU9,r3r3/2pn1kpp/p1Nb4/3N4/3B4/8/PPb2PPP/R3R1K1 w - - 0 17,d5c7 d6c7,1809,69,advantage hangingPiece middlegame oneMove,1800
A4I4H,4k2r/3rbppp/p1B1pn2/8/3N4/2q1B3/P4PPP/3Q1RK1 b k - 1 18,e6e5 c6d7 f6d7 d4f5,1809,69,advantage middlegame short,1800
ALSlC,8/k6p/p2Q2p1/1p4P1/KP2p3/1B3r2/2q5/3R4 w - - 0 31,a4a5 c2a2 b3a4 a2a4,1809,69,endgame mate mateIn2 short,1800
HglAg,2r2rk1/1p1q1pp1/p3p2p/n6b/3PQ3/P4N1P/1P2BPP1/R2R2K1 b - - 0 19,a5b3 f3e5 d7d5 e4d5 e6d5 e2h5,1809,69,advantage long middlegame,1800
O3yfN,5r1k/5pp1/3R2Pp/2p2N2/5P1b/8/2P5/3K4 b - - 1 33,h4f6 d6f6 f8d8 f6d6 d8d6 f5d6,1809,69,advantage endgame long,1800
sxdPi,2kr3r/ppp2p1q/3p4/3PP1P1/3Q2p1/8/PP2NRK1/2R5 w - - 2 24,d4a7 h7h3 g2g1 h3h1,1809,69,mate mateIn2 middlegame short,1800
2ZLXk,r1b1kr2/p2p1p1Q/1p2p3/8/4P3/2qB4/P1P1KPPP/R6R w q - 0 14,a1d1 f8h8 h7h8 c3h8,1810,69,crushing middlegame short trappedPiece,1800
4olUc,r1b1k2r/pp1n1ppp/2q1p3/3n4/2B2B2/2N2NP1/PPP2R1P/R2Q2K1 b kq - 0 11,c6c4 c3d5 c4d5 d1d5,1810,69,crushing middlegame short,1800
7Vhig,5bk1/ppp4p/3pq3/5pp1/3P2n1/2PN1P1Q/PP3nPP/2B1N1K1 w - - 1 29,h3g3 f5f4 c1f4 g5f4,1810,69,advantage middlegame short,1800
8Bd7s,2r5/6pk/4R3/6n1/3Pp1P1/1RP4r/5PN1/6K1 w - - 1 38,e6e7 g5f3 g1f1 f3d2 f1e2 d2b3,1810,69,advantage endgame fork long,1800
KVT4c,8/8/8/5p2/p1kN1Pp1/3b2P1/1P6/2K5 w - - 4 53,d4c6 c4d5 c6e7 d5e4,1810,69,crushing defensiveMove endgame master short,1800
KkOwT,8/8/8/P3kp2/2K5/8/8/8 b - - 0 40,f5f4 a5a6 f4f3 c4d3 f3f2 d3e2 f2f1q e2f1,1810,69,crushing endgame pawnEndgame veryLong,1800
cjtPR,r1b1r1k1/ppq2pbp/1np2np1/8/1PP1p3/2N1P3/PBQNBPPP/R4RK1 w - - 2 14,c3e4 f6e4 b2g7 e4d2 g7b2 d2f1,1810,69,advantage long middlegame,1800
dQcX5,r1b2rk1/pp2ppb1/3pqnp1/3N4/6P1/4B2Q/PPP4R/2KR2N1 b - - 3 20,f6h5 g4h5 e6d5 d1d5,1810,69,advantage middlegame short,1800
ermGW,8/5pk1/2q1p1p1/1p1pP2p/1Q1P3P/4P1P1/5PK1/8 w - - 0 40,b4c5 c6c5 d4c5 g7f8,1810,69,advantage defensiveMove endgame master queenEndgame short,1800
gDmMv,5r2/6k1/5rpp/p1pP1p2/PpP1p1P1/1P2P1K1/5R1P/5R2 b - - 4 38,f5g4 f2f6 f8f6 f1f6 g7f6 g3g4,1810,69,crushing endgame long rookEndgame,1800
mVyT4,8/pk6/8/PPK5/6p1/8/8/8 w - - 0 63,a5a6 b7c7 c5d4 c7b6 d4e4 b6b5 e4f4 b5a6,1810,69,crushing defensiveMove endgame pawnEndgame veryLong,1800
x1R0e,r4k1r/p4pp1/1bp2n1p/n7/7q/2P2B2/PP1PQpPP/RNB2R1K w - - 1 18,d2d4 b6c7 g2g3 c7g3,1810,69,crushing middlegame pin short,1800
xG43B,4r3/1Bk5/2P3p1/2K3P1/p7/2B5/b7/8 b - - 1 51,a4a3 c3a5 c7b8 c5b6,1810,69,crushing defensiveMove endgame master short,1800
0ag1f,5r2/ppp2Pk1/4R3/2q4p/2B4P/2P2QPK/P1Pr4/8 b - - 0 26,f8f7 e6g6 g7g6 f3f7,1811,69,advantage attraction endgame short,1800
1QQID,4rr2/1Bpb3k/P2p3p/4n3/2P1PNpq/P2PQ3/6P1/R4RK1 w - - 1 26,a6a7 g4g3 e3g3 h4g3,1811,69,crushing middlegame short,1800
CjjMy,2r4k/5Q2/6p1/1pr1q2b/7P/P1N5/1PP3R1/2K3R1 w - - 1 30,g2g6 e5e3 c1b1 e3g1 g6g1 h5f7,1811,69,advantage long middlegame,1800
FDmFq,3r1rk1/2pbqp1p/p5p1/1pP5/1P1QB3/P5P1/4PP1P/R4RK1 w - - 1 19,e4d5 d7e6 e2e4 c7c6,1811,69,advantage middlegame short,1800
JfR2p,rnb1r1k1/pppp1pBp/5n2/5NQ1/4P3/2bB4/P4PPP/qN1K3R b - - 3 13,f6e4 f5h6,1811,69,mate mateIn1 middlegame oneMove,1800
QfPnU,r1br1bk1/4q2p/2p1npp1/1p2p3/p3P3/2PNBP2/PPBR1QPP/3R2K1 w - - 0 22,d3c5 d8d2 f2d2 e6c5,1811,69,advantage middlegame short,1800
aNNX9,4k3/5ppB/8/2QR4/5P1K/6P1/7r/5q2 w - - 0 42,h4g4 f1e2 g4g5 h2h5,1811,69,endgame mate mateIn2 short,1800
jVc84,8/6pp/4p2k/3pPP1q/1Br2R2/7R/5PK1/8 b - - 5 47,h5h3 g2h3 c4f4 b4d2 g7g5 f5g6 h6g6 d2f4,1811,69,crushing enPassant endgame pin veryLong,1800
kiqVj,4n3/4k1p1/2p1P3/p3KPP1/Pp2P3/1P6/8/8 b - - 1 45,c6c5 e5d5 c5c4 d5c4,1811,69,crushing endgame knightEndgame short,1800
ks3n7,4k2r/2r3pp/8/pp2p1B1/1b1pN1b1/1K1P4/PP5P/2R2R2 b - - 1 26,e8d7 f1f7 d7e6 f7c7,1811,69,crushing deflection middlegame short skewer,1800
