34v64,r2r2k1/pp4p1/2qN1p1p/2Pnp3/1P2Q1R1/P7/5PPP/3R2K1 b - - 1 29,d5e7 e4c4,1900,69,crushing middlegame oneMove,1900
35Yiz,5r1k/4R3/3P2p1/8/3q3P/P1p3Q1/6P1/7K w - - 0 38,g3g6 f8f1 h1h2 d4h4,1900,69,endgame mate mateIn2 short,1900
6bD2c,3qr2r/4b2p/2b3p1/2pk4/2Q5/3P4/PP3PPP/R1BKR3 b - - 2 32,d5d6 c1f4 d6d7 c4e6,1900,69,mate mateIn2 middlegame short,1900
F5sZ1,6k1/pb2pp2/1p1P1bq1/7p/2r1P2P/4B3/P2QN1P1/5RK1 b - - 0 23,b7e4 e2f4 e7d6 f4g6,1900,69,crushing middlegame short,1900
J5bbT,5rk1/4ppbp/p5p1/1p3b2/2r2PP1/2N4P/PPPB4/1K1R3R b - - 0 19,f5c2 b1c2 b5b4 c2b3 b4c3 b3c4,1900,69,advantage hangingPiece long middlegame,1900
M36j4,5q2/3Q4/2Bp4/4b1k1/2N1P3/2Pn2P1/PP4KP/8 w - - 9 35,c4e5 f8f2 g2h3 f2f1,1900,69,endgame mate mateIn2 short,1900
OkQmt,3r1rk1/p1pq1ppp/2p5/2b5/4PPn1/2NP1R2/PP4PP/R1BQ3K w - - 5 16,d1e2 d7d4 c1d2 g4f2 f3f2 d4f2 e2f2 c5f2,1900,69,advantage kingsideAttack middlegame veryLong,1900
RHjnF,4Brk1/ppq1bppp/6n1/2pNP3/8/P3Q3/1P3PPP/R1Bb2K1 b - - 1 22,c7e5 e3e5 g6e5 d5e7,1900,69,advantage capturingDefender kingsideAttack middlegame short,1900
Vjwwi,8/R4pp1/2pkp1pn/8/1P1P1r2/1B2K3/2P2P2/8 b - - 1 36,e6e5 d4e5 d6e5 a7a5 e5d6 e3f4,1900,69,attraction crushing deflection endgame long,1900
WCOyP,8/4q2p/6pk/8/P1R2N2/1P6/K7/8 b - - 4 55,g6g5 c4c6 h6g7 c6c7 e7c7 f4e6 g7f7 e6c7,1900,69,attraction crushing endgame fork pin sacrifice veryLong,1900
kRTKo,r3q2k/1p4bp/6p1/p4p2/1n1p4/PQ1P1BPb/1P1B1P1P/R2N2K1 b - - 1 23,b4c6 b3b7 a8c8 a1c1,1900,69,crushing middlegame short,1900
7gcW0,5B2/1P4R1/5p2/4p2k/4n3/5KP1/1r6/8 b - - 1 52,f6f5 g3g4 h5h6 g4f5,1901,69,crushing endgame short,1900
Cbraz,1k1r1b1r/p1pnqppp/Bpbp4/1N6/3BP3/P4P2/1PPQ2PP/2KR3R w - - 3 14,d2c3 c6b5 a6b5 e7g5,1901,69,advantage middlegame short,1900
