5aLEc,1R5r/2PK2k1/1P3p2/8/2r2P1p/8/8/8 b - - 3 49,h4h3 b8h8 g7h8 b6b7 c4c7 d7c7,2000,69,advancedPawn crushing endgame long rookEndgame,2000
6jJrj,2r2b2/8/pk1p4/1p1Qp3/PP1nP3/3B3q/2P4N/6RK b - - 0 32,d4f3 a4a5 b6c7 d5f7 f8e7 f7f3 h3f3 h2f3,2000,69,advantage middlegame veryLong,2000
HLohD,4Q3/8/p2k1K2/1p1P4/8/P7/6p1/8 b - - 0 54,g2g1q e8c6,2000,69,endgame mate mateIn1 oneMove queenEndgame,2000
ItFFD,3q2k1/5ppp/p1p5/3brN2/8/2P2P1P/PP1Q2P1/R5K1 w - - 0 30,a1e1 e5f5 c3c4 d8b6 d2f2 b6f2 g1f2 d5e6,2000,69,crushing endgame hangingPiece veryLong,2000
Mko4I,8/R5p1/1P3p2/B6k/r7/6K1/8/5b2 b - - 4 42,g7g5 b6b7 a4g4 g3f2,2000,69,advancedPawn crushing defensiveMove endgame short,2000
Ux7vu,8/8/p5p1/1ppQ1qk1/2P5/1P6/P4PK1/8 b - - 7 49,g5h6 d5f5 g6f5 c4b5,2000,69,crushing endgame queenEndgame short,2000
cK7Zc,3r2k1/1p3ppp/p3pn2/4N3/1P2bPP1/P3P2P/8/2RB2K1 w - - 2 27,d1c2 d8c8 c1d1 e4c2,2000,69,crushing endgame short,2000
k69G3,3r4/4k3/2B2pb1/4r2p/1R5P/2p1P3/P2P4/3K1R2 w - - 0 37,b4d4 c3c2 d1c1 d8b8,2000,69,advancedPawn advantage defensiveMove endgame master short,2000
pySYW,r2r2k1/5p2/5Q1p/8/3p4/P3q2P/6P1/1B3R1K b - - 3 31,d8f8 f6f5 d4d3 b1d3 e3d3 f5d3,2000,69,crushing endgame long,2000
vfsEL,2r3k1/1Q3pp1/P1r1p3/3q4/6Pp/5R1P/4RPK1/8 b - - 2 39,c8c7 a6a7 c7b7 a7a8q c6c8 a8c8,2000,69,advancedPawn crushing endgame fork long promotion,2000
Bjqj3,6Qr/1bk4P/p2r1R2/3p4/8/2P1q3/PP6/1K1R4 b - - 0 30,d6f6 g8g7 f6f7 g7f7 c7c8 f7g8 h8g8 h7g8q,2001,69,advancedPawn crushing endgame exposedKing fork promotion veryLong,2000
CRtUL,6k1/1p3rB1/2p1r2p/p1Pp1p2/5P1P/P2q4/6Q1/K5R1 b - - 0 30,g8h7 g7b2 d3d1 g1d1,2001,69,crushing endgame quietMove short,2000
DdELh,4Q3/2p2ppk/1pN3b1/p2P2Pp/2P3qP/5p2/3R1P2/R4K2 w - - 1 39,d2d1 g4g2 f1e1 g2g1 e1d2 g1f2 d2c3 f2c2 c3d4 c2b2 d4e3 b2e2 e3f4 e2e8,2001,69,crushing deflection endgame skewer veryLong,2000
ErumO,4r1k1/5ppp/p1q2b2/2p1Q3/8/5PP1/4P1KP/R2R4 w - - 0 32,e5d6 c6d6 d1d6 f6a1,2001,69,crushing endgame master short,2000
GwlCm,1r4k1/4bppp/p3Pn2/2q5/b7/2P5/B3Q1PP/R4R1K b - - 0 25,f7e6 a2e6 g8h8 a1a4,2001,69,advantage discoveredAttack middlegame short,2000
PCxpR,1Q6/8/8/6p1/8/7p/P4kp1/4N2K w - - 0 50,e1g2 h3g2 h1h2 g2g1q h2h3 g1g2,2001,69,advancedPawn endgame exposedKing long mate mateIn3 promotion,2000
SA5KZ,3rr2k/ppp1q2p/2n3pB/2P2P2/2QR4/8/PP2B1PP/5RK1 b - - 0 20,d8d4 f5f6 e7f6 f1f6 d4c4 e2c4,2001,69,crushing long middlegame,2000
TEFhC,1r2b2k/4qp1P/4pRpQ/4r1P1/2pN4/p1P5/P7/5RK1 b - - 1 35,b8d8 f6g6 f7g6 f1f8 e7f8 h6f8,2001,69,clearance crushing exposedKing long middlegame sacrifice,2000
VwlxB,5r1k/p1R3bp/4Q1p1/3p1n2/3Pp3/7P/Pq3PP1/4R1K1 b - - 3 25,b2f2 g1f2 f5d4 e6f7,2001,69,crushing master middlegame short,2000
ZnsqN,5r1k/ppp3q1/4Q1n1/5rN1/5P1p/1B4P1/PbP3K1/4R2R w - - 0 32,e6f5 f8f5 e1e8 f5f8 e8f8 g7f8,2001,69,advantage hangingPiece long master masterVsMaster middlegame,2000
uigBy,5rk1/5qp1/p2b2p1/1p1Pn2p/2pB3P/8/PPQ2P2/1K1R3R w - - 0 29,h1g1 e5d3 d1d3 c4d3,2001,69,advantage master masterVsMaster middlegame short,2000
0dT3p,r6k/1p1b1prp/p1pq1p2/P1nPpP2/2B1P3/1N2Q2R/6PP/R5K1 b - - 4 23,c6d5 e3c5 d6c5 b3c5,2002,69,advantage master middlegame short,2000
8Lwiq,r2r1bk1/1q3bpp/p4p2/1p1p1Q2/3B2N1/5B1P/5PP1/R5K1 b - - 3 30,a8c8 g4f6 g7f6 f5f6 f7g6 f6h8,2002,69,middlegame,2000
8Wu6z,1k1r4/pp1n4/2p1p2b/3pP1qp/3P4/2N2P2/PPP2QB1/1K5R w - - 2 23,f2h4 g5h4 h1h4 d8g8,2002,69,crushing middlegame short,2000
HHqe3,7k/p4pp1/4p3/8/P7/6P1/1q1r1P1P/2R2QK1 b - - 0 30,d2f2 f1h3 h8g8 c1c8,2002,69,endgame mate mateIn2 short,2000
MOZGs,3r1rk1/ppp2ppp/2p3n1/8/4P3/1Q5R/PP3PPP/RNq2BK1 w - - 3 16,h3d3 g6f4 b1c3 c1a1,2002,69,advantage middlegame short,2000
cvNw0,3r2k1/pR6/8/3p1p2/8/1B4bP/P5P1/7K w - - 0 29,b7a7 g8h8 a7e7 d8c8 e7e1 g3e1,2002,69,crushing endgame long quietMove,2000
nMYwK,r4k2/pp3rbQ/2ppbq2/4n1p1/2PB1nP1/2N2P2/PP6/2KR1BNR w - - 6 19,c3e4 e5d3 f1d3 f6d4,2002,69,crushing discoveredAttack interference master masterVsMaster middlegame queensideAttack short,2000
v9qTd,1r2r1k1/p4ppp/1qpb2n1/3p3Q/5P2/2NP3P/PPP3P1/R1B2R1K w - - 1 18,f4f5 b6f2 h5f3 f2f3,2002,69,advantage middlegame short,2000
5vx2y,6r1/p7/2nb4/1p1Q3k/2pP2qr/2P4p/PP6/2KR1N1R b - - 0 31,g8g5 d5d6 g4f4 d6f4,2003,69,advantage hangingPiece middlegame short,2000
60S0J,4r2k/2qb2r1/1p4Bp/p2P3Q/N1P5/1P4bP/P5P1/5R1K b - - 1 31,e8e1 h5h6 h8g8 g6h7,2003,69,advantage kingsideAttack middlegame short,2000
8M9de,4r1k1/1bp2p2/p2q3p/1p1PpQp1/4B3/7P/PP3PP1/4R1K1 b - - 0 27,b7d5 f5h7 g8f8 e4d5,2003,69,advantage endgame intermezzo short,2000
EZHzH,3r4/1k3p1p/6p1/1b4b1/1pqBp2n/2P4B/P2P1P1N/RN1QK2R w KQ - 0 27,h3f1 c4f1 h2f1 h4g2,2003,69,mate mateIn2 middlegame sacrifice short,2000
M0Qbi,4kq2/1p1b1pQ1/4p2P/6N1/p7/4P3/5PP1/2n4K b - - 1 28,a4a3 g5h7 f8g7 h6g7,2003,69,advancedPawn crushing endgame short,2000
ZsqZH,1r2k1r1/1b1nb2p/p4pq1/2p1pN2/8/2B3PQ/PPP2P1P/3R1RK1 b - - 0 23,g6g4 h3h7 g4f5 h7f5,2003,69,crushing middlegame short,2000
gHT1q,r3r2k/pR6/3p1q2/6pp/4p1n1/1B4P1/PPP1Q1KP/7R w - - 0 28,h2h4 f6f3 e2f3 e4f3 g2f3 e8e3 f3g2 e3e2,2003,69,attraction crushing middlegame veryLong,2000
hVwhM,r2q1r1k/p2n2bp/1p1p2p1/2pQ1p2/1PPP4/2N1P1P1/P4PPR/2K4R b - - 3 19,h7h5 h2h5 g6h5 h1h5 g7h6 h5h6 h8g7 h6d6,2003,69,advantage exposedKing kingsideAttack middlegame sacrifice veryLong,2000
z0U1P,2RR4/p4pkp/4p1p1/8/6P1/p1P4P/5b1K/1r6 b - - 1 37,a3a2 g4g5 b1h1 h2g2 h1g1 g2f2 g1g5 d8d1,2003,69,advantage defensiveMove endgame quietMove veryLong,2000
7pnMI,2r1qrkn/1b1pbpp1/p3p2p/1p2B2P/4P1Q1/1BN5/PP3PP1/2RR2K1 b - - 2 19,f7f6 d1d7 e8d7 b3e6 d7e6 g4e6,2004,69,crushing fork long middlegame sacrifice,2000
Hv83d,1r3rk1/2q2ppp/p7/3Rb1P1/2p2P1P/8/PPP1Q3/1K5R w - - 0 24,f4e5 c7b7 c2c3 b7d5,2004,69,endgame,2000
Jfcka,5r2/3n4/P2P4/8/1R3p1k/7P/1P4p1/1K3R2 w - - 0 48,b4f4 f8f4 f1f4 h4h3 f4c4 g2g1q,2004,69,advancedPawn advantage endgame long master promotion,2000
OwWiz,6k1/8/1R2qpp1/3p4/1Q1np3/6P1/r5KP/2R5 w - - 4 38,g2g1 d4f3 g1f1 e6h3,2004,69,endgame mate mateIn2 short,2000
YTRvY,2r1bN2/1p3Qpk/1npq1n1p/3p4/3P1P2/2P5/Pp4PP/1B3RK1 b - - 1 25,h7h8 f8g6 h8h7 g6e7 h7h8 f7f8 f6g8 f8g8,2004,69,discoveredAttack kingsideAttack mate mateIn4 middlegame veryLong,2000
asb4z,3rnrk1/1b1p2q1/p3p3/4N1PQ/P1PR1P2/1P6/8/5RK1 b - - 0 33,f8f5 d4d7 d8d7 h5e8 f5f8 e8d7 g7d7 e5d7,2004,69,attraction crushing deflection exposedKing middlegame veryLong,2000
cYBFX,6k1/p5pp/5p2/2q5/4Q3/Pr1p2P1/1p5P/4RK2 b - - 0 30,b2b1q e4e6 g8h8 e6e8 c5f8 e8f8,2004,69,endgame long mate mateIn3,2000
oaDG8,3r3r/pkq2p2/1npb3p/4pp2/6PP/2N1BP2/PPQ2K2/2RR4 b - - 1 24,f5g4 c3b5 c6b5 c2e4 b7b8 c1c7,2004,69,advantage discoveredAttack long middlegame sacrifice,2000
tiK5D,r2b4/5kp1/p7/1p5p/1N3P2/1P2NbP1/1P5P/3R2K1 w - - 1 31,d1d6 d8e7 d6d7 f7e8 d7e7 e8e7,2004,69,crushing endgame long master,2000
xLyyn,r7/5p2/bpP2k2/p2Pp1q1/4Qb2/P2B4/6Pr/2R2RK1 w - - 0 29,d3a6 g5h4 e4f4 e5f4 f1f4 h4f4,2004,69,crushing long middlegame quietMove,2000
0JUPr,4r1k1/pQ3pp1/3b4/3p3q/8/2P3P1/PP2rBKP/R4R2 w - - 3 30,a1e1 e2f2 f1f2 e8e1,2005,69,advantage deflection discoveredAttack middlegame short,2000
17HML,7k/1pq3pp/p3P3/P7/1b3p2/5B1P/Q5PK/8 b - - 4 47,g7g6 e6e7 c7e7 a2b2 e7g7 b2b4,2005,69,advancedPawn advantage deflection endgame long,2000
NUJ3Z,r3r2k/3bP1Qp/pqp1p1p1/6B1/6N1/8/P1P3PP/5R1K b - - 0 23,h8g7 g5f6 g7g8 g4h6,2005,69,mate mateIn2 middlegame short,2000
QobfO,1k3qr1/pp5Q/8/2p1P3/2Pp2r1/8/PP2RPP1/3R2K1 w - - 3 32,g2g3 g8h8 h7h8 f8h8,2005,69,advantage endgame short,2000
e3q7Y,5rk1/2p2p1p/p3q1pP/Q3PbB1/5P2/5R2/Pr4P1/2R3K1 w - - 0 26,a5c7 e6a2 c7c4 b2g2,2005,69,crushing middlegame short,2000
eWwvp,7r/8/P4p2/R7/5k2/2P1p3/1P6/2K5 w - - 0 38,b2b4 h8h1 c1b2 e3e2,2005,69,advancedPawn crushing endgame rookEndgame short,2000
5k2Qs,3k2r1/3q2rp/p2p1R2/2p1p3/1pP4P/3P1QP1/P5BK/8 b - - 6 33,d7g4 f6d6 d8e8 f3c6,2006,69,crushing endgame short,2000
9ulHK,r4k1r/ppb3pp/3q4/2QPnp2/1P2p3/P7/1B2BPPP/3R1RK1 w - - 3 21,c5e3 e5f3 g1h1 d6h2,2006,69,discoveredAttack kingsideAttack mate mateIn2 middlegame short,2000
9zO9j,4r1k1/5r2/2Q5/p4bq1/1p1P2p1/P1P5/1P4P1/3K1R1R b - - 0 29,g5e3 f1f5 e3d3 d1c1 d3f5 c6e8,2006,69,advantage long middlegame,2000
IVqKG,5r2/ppp3pk/6qp/3bB3/3P3Q/8/PPPR2PP/5K2 w - - 7 26,d2f2 g6g2 f1e2 d5c4 e2e1 g2g1,2006,69,crushing endgame long pin,2000
PIG47,8/5pp1/4p2p/1B2P3/1p3P2/4k1P1/1KPn3P/8 b - - 7 32,f7f6 f4f5 f6e5 f5e6,2006,69,advantage endgame short,2000
U9kvC,1rb1rnk1/5pbp/p2p1np1/qppPp1B1/2P1P1PP/2N5/PP1QBP1N/1K1R3R w - - 0 16,d1g1 b5b4 c3d1 f6e4,2006,69,advantage middlegame short,2000
ZShDC,r5k1/r3bppp/2p1p3/1qPpP2P/1P3PP1/P3Q3/3N4/R3K2R w KQ - 1 21,g4g5 b5b4 a3b4 a7a1 e1f2 a1h1,2006,69,advantage exposedKing long middlegame sacrifice skewer,2000
d0BJo,8/4n1kp/3p2p1/pq1Pp3/1pN1KrP1/1P4N1/P2Q4/R6R w - - 1 27,e4e3 b5c5 e3e2 f4f2 e2d1 f2d2,2006,69,advantage exposedKing long middlegame skewer,2000
fezus,8/8/5k2/8/P4p2/1P3P1p/2r4P/4K2R w - - 0 44,e1d1 c2a2 h1e1 a2h2,2006,69,crushing endgame rookEndgame short,2000
keG2E,r7/2p4k/2r2qpP/p4n2/2Q5/PP1B4/2P2P2/2K3RR w - - 1 30,c4d5 a8d8 d5d8 f6d8,2006,69,advantage middlegame short,2000
