00JET,3r2k1/5ppp/3Rp3/8/8/8/1P3PPP/2R3K1 b - - 0 34,d8d6 c1c8 d6d8 c8d8,400,100,backRankMate endgame mate mateIn2 rookEndgame short,400
02mjl,8/1r3pk1/1r2p1pp/8/2p1P3/2N2P2/Pn1R2PP/1R4K1 w - - 2 31,b1b2 b6b2 d2b2 b7b2,400,100,advantage endgame short,400
0495p,7k/pp3Bqp/n4Q2/8/8/4P3/PP3P1P/4K1R1 b - - 1 27,g7f6 g1g8,400,100,endgame mate mateIn1 oneMove,400
04ejN,4r3/8/8/p1p3p1/3R2k1/6N1/r5PP/3R3K b - - 0 33,c5d4 d1d4 e8e4 d4e4,400,100,endgame mate mateIn2 short,400
06eZh,2r3k1/p4p2/1p3p1p/3r4/8/P3P3/1P3PPP/3R2K1 w - - 0 24,d1d5 c8c1 d5d1 c1d1,400,100,backRankMate endgame mate mateIn2 rookEndgame short,400
06fUn,1r5k/1Q4pp/p2p2q1/1p2p3/4P2b/1P6/P4PPP/2R2RK1 b - - 5 25,b8b7 c1c8 h4d8 c8d8 g6e8 d8e8,400,100,backRankMate endgame long mate mateIn3,400
06u0X,2r3k1/1R6/3r1p2/8/1p6/5N2/PP3PPP/3R2K1 w - - 0 30,d1d6 c8c1 d6d1 c1d1 f3e1 d1e1,400,100,backRankMate endgame long mate mateIn3,400
07Qlo,6k1/5pp1/7p/1p1pB3/1P2n3/2P5/2r2PPP/3R2K1 w - - 3 24,d1d5 c2c1 d5d1 c1d1,400,100,endgame mate mateIn2 short,400
09U2S,3b1r1k/p2P1p1p/5p1q/8/3Q1P2/4P2r/P4PB1/3R2RK w - - 0 36,g2h3 h6h3,400,100,master mate mateIn1 middlegame oneMove,400
09p8L,8/R7/5p2/P5p1/4r3/4r1k1/6P1/3R2K1 w - - 16 42,a7f7 e3e1 d1e1 e4e1,400,100,endgame mate mateIn2 rookEndgame short,400
0BtyY,4r1k1/2Q2ppp/8/8/P1Pp4/3P4/2P1rPPP/R1R1q1K1 w - - 1 20,c1e1 e2e1 a1e1 e8e1,400,100,backRankMate endgame mate mateIn2 queenRookEndgame short,400
0CjII,4rrk1/2qn1ppp/1ppp1R1B/p7/P2PP1Q1/2N5/1PP3PP/R5K1 b - - 0 19,d7f6 g4g7,400,100,kingsideAttack mate mateIn1 middlegame oneMove,400
0DmcV,1k1r4/ppp1b1pp/8/n7/5Q2/4BN2/P4PPP/2q3K1 w - - 0 22,e3c1 d8d1 f3e1 d1e1,400,100,backRankMate endgame mate mateIn2 short,400
0FXtq,8/pR2ppk1/3p4/2p1b3/4P3/5R1P/6P1/r6K w - - 6 30,f3f1 a1f1,400,100,endgame hangingPiece mate mateIn1 oneMove,400
0JlGN,8/p7/8/2P5/4k2p/5P2/P2K4/8 b - - 0 46,e4f3 c5c6 h4h3 c6c7 h3h2 c7c8q,400,100,advancedPawn crushing endgame long pawnEndgame promotion,400
0Jrnm,r1r2Q1k/6pp/4p1q1/8/3N1R2/2NP4/PPK2R2/8 b - - 6 32,c8f8 f4f8 a8f8 f2f8,400,100,backRankMate mate mateIn2 middlegame short,400
0Ka50,rn4k1/1p3ppp/p1p5/3Q4/3P4/4P1qP/PP2K1P1/2R2B1R b - - 2 18,c6d5 c1c8,400,100,backRankMate endgame mate mateIn1 oneMove,400
0OmFv,r5k1/p3qpp1/1pp5/2Pp1PpQ/1P1P4/2N4R/P5PP/R3r1K1 w - - 5 24,a1e1 e7e1,400,100,endgame kingsideAttack mate mateIn1 oneMove,400
0Q9NF,5k2/5p2/5Pp1/p1P4p/1p1R4/1R5P/r3r3/5K2 b - - 0 40,e2h2 d4d8,400,100,endgame mate mateIn1 oneMove rookEndgame,400
0R4YJ,1k1r4/3rp1b1/2b3pp/2Q3P1/8/5N1P/PPP5/1K3R2 w - - 0 26,c5c6 d7d1 f1d1 d8d1,400,100,endgame mate mateIn2 short,400
0SgVk,4r3/2p3kp/5p2/b7/8/5N2/P1R2PPP/5K2 w - - 0 29,f3d4 e8e1,400,100,endgame mate mateIn1 oneMove,400
0TRxU,8/p3k2p/3q1p2/P3bp2/8/P7/1rQ1R1PP/7K w - - 7 37,c2b2 d6d1 e2e1 d1e1,400,100,endgame mate mateIn2 short,400
0TzJS,3r1Q1k/p3b1pp/4p3/q3r3/P1p5/2N3P1/1P3RKP/5R2 b - - 3 27,e7f8 f2f8 d8f8 f1f8,400,100,backRankMate mate mateIn2 middlegame short,400
0W3iQ,6k1/1pp2ppp/4q3/8/5R2/1PP3Q1/R5PP/4r2K w - - 1 25,g3e1 e6e1 f4f1 e1f1,400,100,endgame hangingPiece mate mateIn2 short,400
0btev,2rQ2k1/1p3ppp/p3q3/4p3/8/P3P3/1P1Q2PP/6K1 b - - 0 27,c8d8 d2d8 e6e8 d8e8,400,100,endgame mate mateIn2 short,400
0dIGc,r4rn1/1pp3pk/1p1p3p/1P2p2R/4P3/P2P3Q/1BP3PP/R4q1K w - - 8 22,a1f1 f8f1,400,100,backRankMate mate mateIn1 middlegame oneMove,400
0dcnh,3r1k2/5pp1/p3p2p/3b4/8/2P2Q1P/PP4P1/7K w - - 0 36,f3d3 d5g2 h1g2 d8d3,400,100,crushing discoveredAttack endgame short,400
0dyyS,r3Q1k1/p1p2r1p/1p4pB/2p5/2P3Pq/8/P3RPK1/8 b - - 1 24,a8e8 e2e8 f7f8 e8f8,400,100,endgame mate mateIn2 short,400
0empl,1r4k1/5pp1/p3pn2/6Np/P7/1R6/6P1/2R3K1 b - - 0 37,b8b3 c1c8 f6e8 c8e8,400,100,endgame mate mateIn2 short,400
0ggtP,3r2k1/p5pp/4p3/2p5/2P1q3/P7/1B3PPP/4R1K1 w - - 0 28,e1e4 d8d1 e4e1 d1e1,400,100,backRankMate endgame mate mateIn2 short,400
0lX0D,1k1r4/p1p1pp2/1pb5/4qP1p/2R5/1P4pP/PQ4P1/6K1 w - - 0 31,b2e5 d8d1 e5e1 d1e1,400,100,endgame mate mateIn2 short,400
0nNay,r1b2r1k/pppp1Qpp/2q2p2/8/8/2B1R1P1/2P1PP1P/R5K1 b - - 5 18,f8f7 e3e8 f7f8 e8f8,400,100,backRankMate master mate mateIn2 middlegame short,400
0oaQI,rn2r1kb/pp3p1p/2p2Pp1/4NbBP/2P5/8/PP2BPP1/3RK2R b K - 0 17,e8e5 d1d8 e5e8 d8e8,400,100,kingsideAttack mate mateIn2 middlegame short,400
0pZHi,8/2P1k3/8/1b3p1p/1P3P1R/r3p3/2R1K3/8 w - - 1 48,e2e1 a3a1 c2c1 a1c1,400,100,endgame,400
0qS3o,2b3k1/2p2pp1/p6p/2P1rp1N/1p6/1P4N1/1PPr1RPP/7K w - - 0 27,f2d2 e5e1 g3f1 e1f1,400,100,endgame,400
0qYpX,2r3k1/4np1p/p4Qb1/1p2p3/6PP/N7/PP2BP2/K1q4R w - - 1 25,h1c1 c8c1 a3b1 c1b1,400,100,mate mateIn2 middlegame short,400
0vGJt,7k/1p4pp/2p2p2/8/PR1P4/1r5P/6P1/4R1K1 b - - 0 34,b3b4 e1e8,400,100,backRankMate endgame mate mateIn1 oneMove rookEndgame,400
0vrQv,3r2k1/1p1r1ppp/1p1R4/2p5/8/8/PP3PPP/2R3K1 w - - 0 27,d6b6 d7d1 c1d1 d8d1,400,100,backRankMate endgame mate mateIn2 rookEndgame short,400
0xgZS,6k1/2R2ppp/3Np3/4P3/7b/3n1PPb/1P5P/r1B3K1 b - - 8 29,d3c1 c7c8 h4d8 c8d8,400,100,endgame mate mateIn2 short,400
11Xjn,2kr4/bpp2pqr/p7/3PR3/2P3p1/PP4P1/5P1P/R3Q1K1 b - - 1 25,d8h8 e5e8 h8e8 e1e8,400,100,mate mateIn2 middlegame queensideAttack short,400
14Qz5,r7/3kbppp/8/3p4/3Pp3/1p2P2P/5PPB/1R4K1 w - - 0 27,b1b3 a8a1 b3b1 a1b1,400,100,backRankMate endgame mate mateIn2 short,400
14R9X,3r4/ppQ1n3/3pkp1p/N3p3/1P2r3/8/P4RPP/7K w - - 0 25,c7d8 e4e1 f2f1 e1f1,400,100,backRankMate endgame mate mateIn2 short,400
16Dru,k1Q3r1/pp6/q7/8/3P4/P2bP2P/1P3PP1/1RR4K b - - 8 32,g8c8 c1c8,400,100,backRankMate endgame mate mateIn1 oneMove,400
187jC,5r1k/pp3rpp/8/4p3/2P5/1P5N/P3Q1PP/5qK1 w - - 0 27,e2f1 f7f1,400,100,endgame master,400
19OcJ,8/6kp/4qpp1/1p6/8/8/P1PQ2PP/4r1K1 w - - 0 36,d2e1 e6e1,400,100,endgame hangingPiece master mate mateIn1 oneMove queenEndgame,400
1BbbR,2r2k1r/1p2bp2/p1qp2pp/3Rp3/4P2P/5NP1/PPP1QP2/2KR4 w - - 1 18,f3d2 c6c2,400,100,master mate mateIn1 middlegame oneMove queensideAttack,400
1Cctn,4r1k1/pr4p1/2p2p1p/2Pp4/3P4/8/P4PPP/1R4K1 w - - 0 30,b1b7 e8e1,400,100,backRankMate endgame mate mateIn1 oneMove rookEndgame,400
1ExyX,6k1/p1p1qppp/8/1p6/1Pb1N3/P3P3/1B3PPP/3Q2K1 b - - 0 21,e7e4 d1d8 e4e8 d8e8,400,100,endgame mate mateIn2 short,400
1HuRh,5r1k/p5pp/1q6/8/2p5/1P3QN1/P3RP1P/4R1K1 b - - 0 43,f8f3 e2e8 f3f8 e8f8,400,100,backRankMate endgame mate mateIn2 short,400
1IWa0,3r4/1p3k1p/p3p3/2b1B3/P7/8/1PP3PP/4R2K w - - 3 30,e1e2 d8d1 e2e1 d1e1,400,100,endgame,400
1Jz7M,3r2k1/3r1ppp/8/pn1pR3/8/8/PPP2PPP/4R1K1 b - - 3 20,b5d4 e5e8 d8e8 e1e8,400,100,backRankMate endgame mate mateIn2 short,400
