1swKs,5Rk1/2Q2pp1/p3p2p/1p2P3/8/7P/q5PK/8 b - - 0 28,g8f8 c7d8,1200,69,endgame mate mateIn1 oneMove queenEndgame,1200
2aJme,8/5b2/R5kp/3r2p1/8/7P/2r2PP1/6K1 b - - 4 53,g6h5 g2g4 h5h4 a6h6 f7h5 h6h5,1200,69,deflection endgame long mate mateIn3,1200
4qYRp,r4rk1/pp5p/4R3/3pQ3/7q/1B6/PPP2PPP/3R2K1 w - - 1 22,b3d5 h4f2 g1h1 f2f1 d1f1 f8f1,1200,69,backRankMate long mate mateIn3 middlegame sacrifice,1200
8NGBr,4r1k1/1p2qpp1/2p2nr1/3p4/1P1R4/2P2P1Q/5PBP/3R2K1 w - - 1 30,d4h4 e7e1 d1e1 e8e1,1200,69,kingsideAttack mate mateIn2 middlegame sacrifice short,1200
CutZ6,8/p5k1/1p4p1/2p3Kp/P1Pn3P/1P6/8/3R4 w - - 4 44,d1d3 d4e6,1200,69,endgame mate mateIn1 oneMove,1200
GqY3Y,r1bqk2r/pp1Nbppp/4pn2/2p5/2B5/1QP5/PP1P1PPP/RNB1K2R b KQkq - 0 8,d8d7 c4b5 e8g8 b5d7,1200,69,crushing opening pin short,1200
HcAtc,2r3k1/4B1bp/2n3p1/1B1q1p2/1Q1P4/7P/1P3PP1/4R1K1 w - - 1 37,b5c4 c6b4 c4d5 b4d5,1200,69,advantage master middlegame short,1200
Ml0Fn,kr6/pr1pqpp1/4p3/2pn3p/Q1NP4/1PBNP3/2P2PPP/R5K1 b - - 0 22,d5c3 c4b6 b7b6 a4a7,1200,69,deflection mate mateIn2 middlegame pin queensideAttack sacrifice short,1200
Sj2NQ,2r3k1/5p1p/pP4p1/P4n2/1PrPq2P/4P1P1/3Q1P2/1RR3K1 w - - 3 30,c1c4 e4b1 d2c1 b1c1 c4c1 c8c1,1200,69,advantage endgame hangingPiece long xRayAttack,1200
Tg7HD,r4rk1/p1pn1ppp/1pNbq3/3p4/3P4/3QP1B1/PP3PPP/R3K2R w KQ - 5 15,e1g1 d6g3 h2g3 e6c6,1200,69,advantage discoveredAttack middlegame short,1200
W7Rug,r1b2rk1/ppp2ppp/3b4/3q2B1/2N1n3/3B1P2/PPP3PP/R2Q1RK1 b - - 0 12,e4g5 d3h7 g5h7 d1d5,1200,69,advantage discoveredAttack kingsideAttack opening short,1200
Wbew0,4k2r/1r4p1/4Qb2/1q1p4/3P4/4P1P1/PP1N2KP/5R2 b k - 0 26,b7e7 e6c8 e8f7 c8h8,1200,69,advantage middlegame short skewer,1200
ZWvDd,r1b1k1nr/1p1p1ppp/pqN1p3/8/4P3/P7/1PP1NbPP/R1BQKB1R w KQkq - 0 9,e1d2 b6e3,1200,69,mate mateIn1 oneMove opening,1200
aet50,1k3r2/pbp5/1p6/nP2Q3/P1PP2pq/8/3N1P2/4RRK1 w - - 0 32,e5g3 h4h1,1200,69,mate mateIn1 middlegame oneMove,1200
dSNLf,r5k1/1p2Npp1/p2p4/P3bQ2/7q/8/1PP2P2/3R2K1 b - - 1 29,g8f8 e7g6 f8g8 g6h4,1200,69,crushing endgame pin short,1200
etXun,5qk1/1p2K2p/p1bQp1p1/3pP2P/6P1/1P1B4/P7/8 w - - 11 40,e7e6 f8f7,1200,69,endgame mate mateIn1 oneMove,1200
o7Sh3,8/8/8/7p/6rk/5K2/8/R7 b - - 7 71,g4g5 a1h1,1200,69,endgame master mate mateIn1 oneMove rookEndgame,1200
oSQsx,1r4k1/5pp1/4pn1p/8/8/2N4P/1q2QPPK/1R6 b - - 1 28,b2e2 b1b8 g8h7 c3e2,1200,69,advantage endgame hangingPiece intermezzo short,1200
ruTDI,1k2r3/2p2Qpp/1p6/3bq3/8/4P3/P1R3PP/4R1K1 w - - 5 29,f7f4 e5f4 e3f4 e8e1,1200,69,advantage discoveredAttack endgame short,1200
tL8MA,r1bqkb1r/1p2pppp/p1n2n2/1N1p4/Q2P1B2/8/PP2PPPP/R3KBNR b KQkq - 1 7,d8a5 a4a5 c6a5 b5c7,1200,69,crushing opening short,1200
vdbmo,r3k2r/ppp3pp/2n1bp2/3p4/1N1Pn3/1BN5/PPPB1P1P/R3K2R b KQkq - 0 13,c6b4 c3e4 b4c2 b3c2,1200,69,advantage middlegame short,1200
vrudt,r1b3k1/5pp1/3p4/2pP2q1/2P1P3/1pQ1N1RP/1P5K/8 b - - 0 31,g5f4 c3g7,1200,69,endgame master mate mateIn1 oneMove,1200
woUHg,8/p7/1p1k1p2/PP2p1p1/1bK1P1P1/5P2/8/8 w - - 0 42,c4b4 b6a5 b4a5 d6c5,1200,69,crushing endgame pawnEndgame short,1200
wtiBy,8/8/5p2/1kp1pK2/8/8/1P3P2/8 b - - 0 35,b5b4 f5f6 e5e4 f6e5,1200,69,crushing endgame pawnEndgame short,1200
yWjY1,2Q5/pR3rpk/5qp1/7p/4P3/8/P2R1PPP/6K1 w - - 5 30,b7f7 f6a1 c8c1 a1c1 d2d1 c1d1,1200,69,backRankMate endgame fork long mate mateIn3,1200
0GxIZ,1b4k1/pp4pp/2p5/8/1PPQr3/Pq4PP/3R1p1K/8 w - - 0 34,d4e4 b3g3 h2h1 g3h3,1201,69,deflection endgame mate mateIn2 short,1200
5iheR,5r2/pp3pk1/2pp2p1/6rp/1PP2qP1/P5NP/7K/R2QR3 w - - 2 27,e1e4 f4f2 h2h1 f2g3,1201,69,crushing deflection middlegame short,1200
9QA20,8/7p/6p1/p5k1/4n1P1/BP3R1P/P1r3K1/8 w - - 5 47,g2f1 e4d2 f1g2 d2f3,1201,69,crushing discoveredAttack endgame fork short,1200
AiX64,r4qrk/2p3p1/1p1p1pQR/pPnPpP2/P1P1P3/2N1P3/8/2K4R b - - 0 34,g7h6 h1h6 f8h6 g6h6,1201,69,kingsideAttack mate mateIn2 middlegame short,1200
Ca5bJ,r7/p4k1p/3p2p1/2pPnp2/2b2N2/2K2P1P/P1B3P1/4R3 w - - 0 23,e1e5 d6e5 c3c4 e5f4,1201,69,crushing endgame hangingPiece short,1200
Dn1N2,4Qrk1/pR6/5q1p/6p1/8/2n5/P4PPP/3R2K1 w - - 2 29,e8d7 f6f2 g1h1 f2f1 d1f1 f8f1,1201,69,backRankMate endgame long mate mateIn3 sacrifice,1200
FrvpN,3r4/8/1p5R/4pkp1/1r6/3p1K1P/5PP1/3R4 b - - 2 39,d3d2 g2g4 b4g4 h3g4,1201,69,endgame mate mateIn2 rookEndgame short,1200
