0PkGg,2q3k1/p4ppp/1p1Pp3/8/4QP2/1P4P1/P5KP/8 b - - 0 29,c8d7 e4a8 d7c8 a8c8,900,69,backRankMate endgame mate mateIn2 queenEndgame short,900
15srs,2b2rk1/6pp/pp1q2nr/2pPp2n/P1B1Pp1B/1PN2P2/R5PP/4Q1RK w - - 14 23,h4g5 h5g3 e1g3 f4g3,900,69,crushing kingsideAttack middlegame pin short,900
3VGnm,6k1/p4ppp/2bP4/2P3r1/1P6/8/P2R3K/8 b - - 0 34,h7h6 d6d7 g5h5 h2g3 c6d7 d2d7,900,69,advancedPawn advantage endgame long,900
7fiRf,q3r1k1/5pp1/8/8/P4R2/2PQ2P1/4rP1P/3R2K1 w - - 7 32,f4h4 e2e1 d3f1 e1f1,900,69,advantage endgame master short,900
9mQdr,8/5R2/7p/5KRk/7r/8/8/8 b - - 2 45,h6g5 f7h7,900,69,endgame mate mateIn1 oneMove rookEndgame,900
CM1o6,r1bqkb1r/1p2nppp/p2p4/1N1Pp3/Q1P5/8/PP3PPP/R1B1KB1R b KQkq - 1 10,c8f5 b5c7,900,69,doubleCheck mate mateIn1 oneMove opening,900
EAf69,8/p4p2/8/7k/P3qp2/1P6/2PK3P/5N2 b - - 1 42,f4f3 f1g3 h5h4 g3e4,900,69,crushing endgame fork master short,900
ENG6W,8/p4r1k/3R4/4pp2/8/3R4/PP3P2/5KNq b - - 5 37,f7g7 d3h3 h1h3 g1h3,900,69,advantage endgame fork short,900
FYlrI,8/5p2/2R2k2/r3p1pp/8/5KPP/8/8 b - - 1 41,f6f5 g3g4 h5g4 h3g4,900,69,endgame mate mateIn2 rookEndgame short,900
FfSGc,8/6k1/3B4/1p6/4P3/P2p3Q/5q1K/8 w - - 0 53,h3g2 f2g2 h2g2 d3d2 g2f2 d2d1q,900,69,advancedPawn crushing endgame long promotion,900
G5Um0,1R6/5p1p/3N2pk/p3r3/P7/3b4/1P5P/2K5 b - - 7 41,f7f5 d6f7 h6g7 f7e5,900,69,advantage endgame fork master short,900
HxYoB,4r1k1/6pp/2Nq1p2/1R1p2n1/3P4/2Q2P2/6PP/6K1 b - - 0 31,e8c8 c6e7 d6e7 c3c8,900,69,crushing discoveredAttack endgame short,900
I2HIV,6k1/6p1/6K1/4rP2/3n4/8/8/R7 b - - 22 68,d4f5 a1a8 e5e8 a8e8,900,69,endgame mate mateIn2 short,900
Iy6vp,6k1/pp3rpp/4Q3/3p4/2r5/6PP/PPq3P1/5R1K b - - 0 23,c2g6 e6e8 f7f8 e8f8,900,69,endgame mate mateIn2 short,900
